mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,optimizer_name,learning_rate,dropout_rate,batch_size,epochs,test_accuracy
5.810198640823364,1.1939412802474274,0.3939997673034668,0.05674800196287181,64,0.5,100,0.001,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.7432432174682617,0.7567567825317383,0.662162184715271,0.6216216087341309,0.6438356041908264,0.6855238795280456,0.05435591916309794,110,Adam,0.001,0.5,64,100,0.6855238795280456
5.013001298904419,0.24000586679068808,0.48060083389282227,0.0365218562956271,64,0.5,100,0.001,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.7297297120094299,0.7702702879905701,0.7027027010917664,0.7162162065505981,0.698630154132843,0.7235098123550415,0.025808367601914895,2,RMSprop,0.001,0.5,64,100,0.7235098123550415
5.821799898147583,0.8678544774457855,0.3602005958557129,0.060464451571641965,64,0.5,100,0.001,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.5945945978164673,0.5540540814399719,0.29729729890823364,0.45945945382118225,0.3835616409778595,0.4577934145927429,0.10886029098236107,471,Adadelta,0.001,0.5,64,100,0.4577934145927429
4.852399826049805,0.10845216707410801,0.33320059776306155,0.05220508356419791,64,0.5,100,0.001,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.662162184715271,0.6486486196517944,0.7432432174682617,0.6351351141929626,0.6438356041908264,0.6666049480438232,0.03930492508016141,149,Adagrad,0.001,0.5,64,100,0.6666049480438232
7.895197343826294,0.6713134341289433,0.3748012542724609,0.10166946321220284,64,0.5,100,0.001,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.7297297120094299,0.7297297120094299,0.662162184715271,0.6891891956329346,0.6712328791618347,0.6964087367057801,0.028563426580111365,62,Nadam,0.001,0.5,64,100,0.6964087367057801
5.954200553894043,0.15809966591043356,0.47140021324157716,0.07620709285309486,64,0.5,100,0.001,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.001,0.5,64,100,0.6584598183631897
6.129201459884643,0.648534860114614,0.3357988357543945,0.07454445939574311,64,0.5,100,0.0005,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.7432432174682617,0.6891891956329346,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6827841401100159,0.044398608933383085,116,Adam,0.0005,0.5,64,100,0.6827841401100159
5.2352007865905765,0.9006566993474009,0.3753988742828369,0.11728701661301982,64,0.5,100,0.0005,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.7297297120094299,0.6486486196517944,0.6756756901741028,0.7162162065505981,0.6027397513389587,0.6746019959449768,0.046064564174515585,135,RMSprop,0.0005,0.5,64,100,0.6746019959449768
5.230200290679932,0.04956806745699064,0.3377999305725098,0.02758503458415376,64,0.5,100,0.0005,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.662162184715271,0.3513513505458832,0.37837839126586914,0.36486485600471497,0.36986300349235535,0.42532395720481875,0.1187429147462357,479,Adadelta,0.0005,0.5,64,100,0.42532395720481875
5.100599479675293,0.9809075185352476,0.3879988193511963,0.08339585332044244,64,0.5,100,0.0005,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.662162184715271,0.5810810923576355,0.5945945978164673,0.6351351141929626,0.6849315166473389,0.631580901145935,0.03927429905458439,371,Adagrad,0.0005,0.5,64,100,0.631580901145935
